门店ID,排名,地点名称,距离(km),配送次数,纬度,经度
SHW86,4,新研大厦A座,0.68,32,31.1731,121.4042
SHW86,5,新研大厦,0.63,31,31.1729,121.4047
SHW86,6,漕河泾开发区科汇大厦,1.28,31,31.1784,121.4016
SHW86,7,创新大楼(宜山路),0.86,28,31.1707,121.401
SHW86,8,和光天地,0.74,27,31.1673,121.4173
SHW86,9,新研大厦,0.63,23,31.1728,121.4046
SHW86,10,游族大厦,0.6,22,31.1733,121.4142
SHW86,11,,1.09,19,31.1791,121.4088
SHW86,12,,1.17,19,31.1771,121.4182
SHW86,13,星联园区,0.77,18,31.1763,121.4108
SHW86,14,华东理工科技园G7园区,0.59,16,31.1656,121.4056
SHW86,15,航天公寓2期,1.09,16,31.1792,121.4102
SHW86,16,,0.28,15,31.1716,121.4114
SHW86,17,金陵商务广场C座,0.36,14,31.1723,121.4083
SHW86,18,华鑫慧享城,0.21,13,31.1711,121.4089
SHW86,19,,0.1,13,31.1698,121.4108
SHW86,20,光启园,1.08,12,31.1791,121.4101
SHW86,21,base佰舍酒店式公寓(上海漕河泾店),0.1,12,31.1699,121.4108
SHW86,22,8760城市菁英社区·漕河泾店,0.9,11,31.1616,121.4125
SHW86,23,华鑫中心1号楼,0.65,11,31.1733,121.415
SHW86,24,,1.04,11,31.1787,121.4102
SHW86,25,汇付天下总部大楼,1.17,11,31.1757,121.4198
SHW86,26,广厦公寓,1.36,10,31.1802,121.4165
SHW86,27,中核浦原科技园,0.7,10,31.1678,121.417
SHW86,28,,1.2,10,31.1797,121.4061
SHW86,29,聚梦天地,0.76,10,31.1755,121.4135
SHW86,30,,0.18,9,31.1695,121.408
SHW86,31,立明大厦,1.06,9,31.1774,121.4039
SHW86,32,,1.06,9,31.1765,121.4174
SHW86,33,创业中心大厦32号楼,0.84,9,31.1739,121.4028
SHW86,34,金桂坊,0.81,9,31.1626,121.413
SHW86,35,宜山路711号商办综合楼,0.66,9,31.1744,121.4136
SHW86,36,华鑫中心1号楼,0.67,9,31.1734,121.4151
SHW86,37,齐来科技服务园区,0.53,9,31.1706,121.4045
SHW86,38,科技产业大楼C幢,0.94,9,31.1718,121.4004
SHW86,39,,1.05,9,31.1761,121.4177
SHW86,40,科技产业化大楼B幢,0.85,8,31.1721,121.4016
SHW86,41,计测综合楼,0.69,8,31.1755,121.4088
SHW86,42,新研大厦,0.22,8,31.1709,121.4085
SHW86,43,鑫耀中心T1写字楼,0.37,8,31.1693,121.4138
SHW86,44,华鑫慧享城B区8栋,0.23,8,31.1691,121.4075
SHW86,45,桂谷大楼,1.13,8,31.1762,121.4011
SHW86,46,,0.81,8,31.1678,121.4182
SHW86,47,,0.18,7,31.1693,121.408
SHW86,48,桂谷大楼,1.14,7,31.1769,121.4017
SHW86,49,,0.26,7,31.1715,121.4088
SHW86,50,,0.45,7,31.1723,121.4132
SHW49,1,都市总部大楼,0.14,41,31.231,121.4776
SHW49,2,上海来福士广场,0.07,30,31.2325,121.4766
SHW49,3,苏河湾41街坊,1.21,30,31.2427,121.4755
SHW49,4,,0.35,29,31.2299,121.4793
SHW49,5,,0.1,28,31.2328,121.4768
SHW49,6,旺角广场,0.8,23,31.2307,121.4848
SHW49,7,象屿集团大厦,0.93,23,31.2391,121.4715
SHW49,8,,0.06,22,31.2324,121.4766
SHW49,9,海洋大厦,0.49,21,31.2309,121.4815
SHW49,10,新世界城,0.45,20,31.2351,121.4736
SHW49,11,世界贸易大厦,0.51,19,31.2325,121.4818
SHW49,12,华侨城苏河湾行政公馆2期,1.18,15,31.2421,121.473
SHW49,13,轮船招商总局,1.37,15,31.2351,121.4904
SHW49,14,外滩SOHO-E座,1.59,15,31.2298,121.493
SHW49,15,华鑫海欣大厦,0.13,15,31.2325,121.4777
SHW49,16,,0.12,12,31.2329,121.4768
SHW49,17,上海银行(人民广场支行),0.43,12,31.2302,121.4806
SHW49,18,苏河美欣公寓,0.94,12,31.2398,121.473
SHW49,19,上海美国中心,2.35,11,31.227,121.4525
SHW49,20,雅居乐国际广场,0.58,11,31.2362,121.4731
SHW49,21,雅居乐国际广场,0.57,9,31.2361,121.4731
SHW49,22,上海来福士广场,0.06,9,31.2324,121.4767
SHW49,23,来福士广场商务楼,0.1,9,31.2328,121.4767
SHW49,24,永会大楼,2.3,9,31.2523,121.4728
SHW49,25,汇金大厦(湖北路),0.47,9,31.234,121.4808
SHW49,26,港泰广场,0.35,9,31.2298,121.4793
SHW49,27,新金桥广场,0.66,9,31.2369,121.4728
SHW49,28,来福士广场商务楼,0.12,9,31.233,121.4767
SHW49,29,国泰海通广东路大厦,0.27,8,31.2306,121.4789
SHW49,30,来福士广场商务楼,0.09,8,31.2326,121.477
SHW49,31,远洋商业大厦,0.42,8,31.2305,121.4806
SHW49,32,上海科技京城西楼,0.79,8,31.239,121.4771
SHW49,33,华旭国际大厦,0.21,7,31.2337,121.4758
SHW49,34,太平洋新天地T1大厦,1.29,7,31.2208,121.4804
SHW49,35,,0.39,7,31.2352,121.475
SHW49,36,东海商业中心商务楼,0.39,7,31.23,121.48
SHW49,37,国泰海通广东路大厦,0.26,7,31.2307,121.4789
SHW49,38,中福城二期,0.2,7,31.2331,121.4781
SHW49,39,光明地产大厦,1.42,6,31.2437,121.4709
SHW49,40,浦汇大厦,0.8,6,31.2348,121.4842
SHW49,41,,0.32,6,31.2346,121.4777
SHW49,42,,0.4,6,31.2294,121.4795
SHW49,43,,0.35,6,31.2293,121.4786
SHW49,44,华侨城苏河湾行政公馆2期,1.2,6,31.2422,121.4729
SHW49,45,上海滩·新昌城,1.22,6,31.2385,121.4662
SHW49,46,创兴金融中心,0.59,6,31.2322,121.4703
SHW49,47,,1.32,6,31.2431,121.4812
SHW49,48,,0.32,6,31.2347,121.477
SHW49,49,,0.47,6,31.236,121.4752
SHW49,50,仙乐斯广场写字楼,0.72,6,31.2315,121.4689
GZW2,1,东塔K11商场,0.04,38,23.1178,113.3261
GZW2,2,森泰阳台庭院定制(维家思广场店),0.68,37,23.124,113.3263
GZW2,3,,0.37,36,23.1193,113.329
GZW2,4,合景国际金融广场,0.43,33,23.1164,113.3218
GZW2,5,广州国际金融中心雅诗阁服务公寓,0.3,32,23.1183,113.3228
GZW2,6,高德置地广场·冬广场G座,0.34,24,23.1206,113.3273
GZW2,7,都荟华庭,0.87,22,23.1181,113.3172
GZW2,8,富力东山新天地F区,1.59,20,23.1258,113.3128
GZW2,9,A+蒂伊医疗美容(高德置地广场·冬广场),0.35,19,23.1206,113.3274
GZW2,10,O.C.E(天汇广场店),0.71,19,23.1155,113.3321
GZW2,11,富力爱丁堡国际公寓,0.98,19,23.1173,113.3161
GZW2,12,高德置地广场·冬广场,0.24,18,23.1195,113.3273
GZW2,13,珠光·新城御景二期北区,2.51,16,23.1176,113.3502
GZW2,14,冬广场写字楼,0.35,16,23.1205,113.3275
GZW2,15,广州周大福金融中心,0.05,15,23.1178,113.3262
GZW2,16,森泰阳台庭院定制(维家思广场店),0.67,15,23.1239,113.3263
GZW2,17,荟翠广场(敦和路),3.37,15,23.0884,113.3179
GZW2,18,富力盈丰大厦B座,1.28,14,23.1254,113.3162
GZW2,19,,0.79,14,23.1181,113.318
GZW2,20,粤海金融中心,0.83,13,23.1251,113.3235
GZW2,21,星汇云锦,1.04,13,23.1215,113.3163
GZW2,22,,0.37,13,23.1164,113.3289
GZW2,23,富力盈泰广场,1.3,12,23.126,113.3349
GZW2,24,,0.41,11,23.1186,113.3218
GZW2,25,天盈广场东塔,0.74,11,23.1161,113.3327
GZW2,26,嘉裕公馆,0.33,11,23.1174,113.3289
GZW2,27,汇峰A座,0.53,11,23.1203,113.3301
GZW2,28,保利威座大厦南塔,0.42,11,23.1215,113.327
GZW2,29,领峰,0.52,11,23.1218,113.3285
GZW2,30,太平洋金融大厦,1.08,11,23.127,113.322
GZW2,31,凯华国际中心,0.23,11,23.1163,113.3271
GZW2,32,西塔IFC,0.28,10,23.1179,113.323
GZW2,33,方圆月岛,0.45,10,23.1192,113.3299
GZW2,34,,0.17,10,23.1182,113.3273
GZW2,35,,0.18,10,23.1173,113.3273
GZW2,36,,4.69,10,23.0895,113.2918
GZW2,37,珠江城,0.77,10,23.1243,113.323
GZW2,38,星汇雅苑,2.47,10,23.1209,113.3496
GZW2,39,明月阁,1.34,9,23.1148,113.313
GZW2,40,广州海珠潇雅轩公寓,2.73,9,23.1022,113.3051
GZW2,41,东塔K11商场,0.03,9,23.118,113.326
GZW2,42,保利·心语,0.63,9,23.1218,113.3301
GZW2,43,蓝色康园,2.9,9,23.1023,113.303
GZW2,44,凯华国际中心,0.18,9,23.1172,113.3273
GZW2,45,,0.36,9,23.1207,113.3274
GZW2,46,弘远大厦,0.79,9,23.1138,113.332
GZW2,47,珠光·新城御景二期北区,2.48,9,23.1188,113.3499
GZW2,48,高德公馆,0.37,9,23.1163,113.3289
GZW2,49,君御雅苑,0.41,8,23.1205,113.3285
GZW2,50,粤海金融中心,0.83,8,23.1216,113.3327
BJBS9,1,北京缤纷汇购物中心,0.17,30,39.894,116.4601
BJBS9,2,时代国际嘉园,0.45,22,39.8949,116.4659
BJBS9,3,瑞齿口腔(北京缤纷汇购物中心店),0.23,18,39.8941,116.4586
BJBS9,4,CBD总部公寓,0.71,15,39.8992,116.4539
BJBS9,5,阳光财富大厦,1.64,13,39.8872,116.4765
BJBS9,6,首城国际B区,1.01,13,39.8896,116.4696
BJBS9,7,京纸大厦,0.48,13,39.8944,116.4661
BJBS9,8,富力城C区,0.31,13,39.8961,116.4571
BJBS9,9,富力城A区,0.12,11,39.8954,116.4592
BJBS9,10,北京缤纷汇购物中心,0.16,11,39.8944,116.4593
BJBS9,11,富力城D区,0.65,11,39.8957,116.453
BJBS9,12,自由季,2.09,11,39.8901,116.4371
BJBS9,13,平乐园小区,2.25,11,39.8824,116.4807
BJBS9,14,潘家园南里,2.77,10,39.8729,116.4469
BJBS9,15,怡馨园,0.33,10,39.895,116.4568
BJBS9,16,禧福汇,1.87,10,39.8836,116.4762
BJBS9,17,珠江帝景B区,1.77,10,39.8901,116.4801
BJBS9,18,,0.15,9,39.8945,116.4593
BJBS9,19,怡馨园,0.28,9,39.895,116.4574
BJBS9,20,富力中心,0.15,9,39.8968,116.4607
BJBS9,21,松榆西里社区,2.43,9,39.8737,116.4629
BJBS9,22,合生国际家园东区,0.44,9,39.8994,116.46
BJBS9,23,首城国际,0.92,8,39.8906,116.4694
BJBS9,24,瑞齿口腔(北京缤纷汇购物中心店),0.22,8,39.8944,116.4584
BJBS9,25,,0.45,8,39.8926,116.4568
BJBS9,26,万科蓝山,2.45,8,39.8848,116.4858
BJBS9,27,芳城东里,3.6,8,39.8664,116.4419
BJBS9,28,北京M酒店公寓(金茂府店),2.11,8,39.8939,116.4853
BJBS9,29,双龙南里小区东区,3.8,8,39.8672,116.4856
BJBS9,30,,0.31,8,39.8949,116.4642
BJBS9,31,苹果社区北区3号楼B座,0.83,8,39.9,116.4683
BJBS9,32,华腾北搪商务大厦,1.28,8,39.8851,116.4672
BJBS9,33,杨梅红艺术教育(北京富力广场店),0.08,8,39.896,116.46
BJBS9,34,,0.12,8,39.8953,116.4592
BJBS9,35,北京万达影视,0.85,7,39.8879,116.4622
BJBS9,36,,0.68,7,39.8946,116.4527
BJBS9,37,广渠门外大街5号院,0.82,7,39.8949,116.451
BJBS9,38,,1.59,7,39.8961,116.442
BJBS9,39,苹果社区,0.82,7,39.8987,116.4692
BJBS9,40,,0.76,7,39.8919,116.4683
BJBS9,41,苹果社区南区,0.85,7,39.8981,116.47
BJBS9,42,首东国际A座,1.2,7,39.893,116.4469
BJBS9,43,,0.15,7,39.8947,116.4591
BJBS9,44,,2.38,7,39.8875,116.4865
BJBS9,45,乐成中心SPA,0.24,7,39.8943,116.463
BJBS9,46,,1.9,7,39.8907,116.482
BJBS9,47,世桥国贸公寓,0.54,6,39.8997,116.4637
BJBS9,48,,0.01,6,39.8955,116.4606
BJBS9,49,,0.53,6,39.8996,116.4637
BJBS9,50,农光东里社区,1.76,6,39.8811,116.4693
SHW97,1,,0.3,45,31.2979,121.4383
SHW97,2,,0.71,37,31.2934,121.437
SHW97,3,市北·云立方云计算产业基地,0.47,33,31.2946,121.4397
SHW97,4,上海宝尊电子商务有限公司,0.31,28,31.2979,121.4382
SHW97,5,大众·东朔空间,0.94,27,31.2912,121.4365
SHW97,6,锦森欧洲大楼,0.27,27,31.2975,121.4438
SHW97,7,聚能湾创新创业中心A座,0.82,25,31.2944,121.4343
SHW97,8,上海宝尊电子商务有限公司,0.3,23,31.2983,121.4382
SHW97,9,微领地青年社区(新静安中心社区),1.51,21,31.3113,121.4469
SHW97,10,静安国际科创社区·云汇数智中心,1.03,19,31.2952,121.4514
SHW97,11,永鼎大厦,0.65,17,31.2987,121.4482
SHW97,12,保德公寓,1.97,16,31.316,121.4452
SHW97,13,场中路2260号,0.86,16,31.3051,121.4462
SHW97,14,市北高新技术服务园区16号楼,0.61,14,31.2947,121.4368
SHW97,15,静安府东区,0.6,14,31.2941,121.4447
SHW97,16,半里绿廊,0.28,14,31.2976,121.4386
SHW97,17,市北高新技术服务园区西区,0.9,13,31.2921,121.4358
SHW97,18,,0.46,13,31.2947,121.4398
SHW97,19,市北高新人才公寓,0.35,12,31.2992,121.4449
SHW97,20,luckin coffee 瑞幸咖啡(多媒体大厦店),0.46,11,31.2945,121.4414
SHW97,21,,0.86,11,31.2917,121.4372
SHW97,22,龙缘花园西区,3.93,11,31.334,121.4418
SHW97,23,祥腾财富广场9号楼,0.7,10,31.2943,121.4467
SHW97,24,中星馨恒苑,1.47,10,31.2976,121.4259
SHW97,25,仁恒静安世纪,1.27,10,31.297,121.4545
SHW97,26,汇智安垦 ANKEN Avenue,0.14,10,31.298,121.4426
SHW97,27,宝山数字科创港(环上大5号基地),4.53,10,31.3382,121.4301
SHW97,28,大华享寓,2.51,10,31.3006,121.415
SHW97,29,,1.0,10,31.2942,121.4322
SHW97,30,绿泉家苑,0.79,9,31.305,121.4451
SHW97,31,中铁中环时代广场5号楼,0.32,9,31.296,121.4427
SHW97,32,,3.0,9,31.3253,121.446
SHW97,33,市北·壹中心,0.89,9,31.2991,121.4507
SHW97,34,上海宝尊电子商务有限公司,0.25,9,31.2981,121.4387
SHW97,35,上海中建瑞贝庭公寓酒店,1.26,9,31.3049,121.4523
SHW97,36,静安府东区,0.62,9,31.2939,121.4447
SHW97,37,大华·公园城市璟翠华庭,3.06,9,31.3233,121.4271
SHW97,38,,0.46,9,31.2946,121.4423
SHW97,39,祥腾财富广场2号楼901室,0.64,9,31.2943,121.4458
SHW97,40,,0.47,9,31.2946,121.4398
SHW97,41,东贤大厦,1.54,9,31.2976,121.4575
SHW97,42,汇智安垦 ANKEN Avenue,0.07,8,31.2987,121.442
SHW97,43,,0.64,8,31.2985,121.448
SHW97,44,中环·国际公寓2期,4.32,8,31.3336,121.4215
SHW97,45,市北高新技术服务园区2号楼,0.71,8,31.2962,121.4344
SHW97,46,大宁中环广场A座,1.46,8,31.2924,121.4548
SHW97,47,,2.14,8,31.2794,121.441
SHW97,48,,0.61,8,31.2936,121.4387
SHW97,49,Tims咖啡(卓越时代商务广场捷枫店),4.49,8,31.3387,121.4351
SHW97,50,汇智安垦 ANKEN Avenue,0.06,8,31.2983,121.4418
SHW90,1,太阳广场,4.81,41,31.2055,121.4041
SHW90,2,东方商厦(中环店),0.09,20,31.246,121.384
SHW90,3,梅六小区梅川路916弄,0.4,19,31.2422,121.3865
SHW90,4,上海友谊商店,0.44,19,31.2433,121.3806
SHW90,5,近铁城市广场南区,1.54,18,31.2319,121.3808
SHW90,6,麦德龙总部办公楼,0.27,16,31.243,121.3852
SHW90,7,天地软件园(南园),1.9,13,31.2308,121.3742
SHW90,8,罗福佳公寓(江桥店),2.46,11,31.2551,121.3613
SHW90,9,祥和尊邸,0.48,11,31.2438,121.3799
SHW90,10,华盛国际商务花园北区,2.36,10,31.2665,121.3823
SHW90,11,真北新村二街坊真北支路263弄,1.77,10,31.2583,121.3955
SHW90,12,真源小区真光路962弄,0.73,9,31.2395,121.3811
SHW90,13,真光新村第十小区,0.75,9,31.251,121.389
SHW90,14,祥和尊邸,0.49,9,31.2443,121.3796
SHW90,15,上海智创TOP人才公寓,2.79,9,31.2683,121.3726
SHW90,16,阳光威尼斯,2.53,9,31.2612,121.3655
SHW90,17,金环商务花园办公楼,1.73,9,31.2332,121.3732
SHW90,18,真情公寓真光路1915弄50支弄,1.15,8,31.2557,121.3852
SHW90,19,银座·印象,2.57,8,31.2531,121.3591
SHW90,20,金沙嘉年华园,1.68,8,31.2432,121.3671
SHW90,21,中鼎豪园,2.07,8,31.2637,121.3885
SHW90,22,嘉秀新苑,2.05,7,31.2552,121.3663
SHW90,23,,0.44,7,31.2434,121.3806
SHW90,24,金沙雅苑未来街区,2.19,7,31.2359,121.3644
SHW90,25,华盛国际商务花园东区,2.09,7,31.263,121.377
SHW90,26,,1.2,7,31.2366,121.3919
SHW90,27,樱花苑北石路610弄,1.12,7,31.2505,121.3947
SHW90,28,,2.79,7,31.2694,121.376
SHW90,29,,2.46,7,31.2298,121.3662
SHW90,30,,0.46,7,31.2484,121.3879
SHW90,31,绿洲中环中心915号楼,1.29,7,31.2342,121.3808
SHW90,32,中信泰富信泰中心T1写字楼,1.12,7,31.2428,121.3959
SHW90,33,上海智创TOP人才公寓,2.8,7,31.2695,121.3761
SHW90,34,祥和尊邸,0.59,7,31.243,121.379
SHW90,35,,1.4,7,31.2579,121.3832
SHW90,36,华鼎之家,1.67,6,31.2604,121.3851
SHW90,37,,0.53,6,31.2445,121.3791
SHW90,38,金沙雅苑3期,1.46,6,31.2406,121.3702
SHW90,39,真源小区社区居委会,0.53,6,31.241,121.3824
SHW90,40,,2.68,6,31.2436,121.3564
SHW90,41,,2.97,6,31.2439,121.4158
SHW90,42,华盛国际商务花园北区,2.3,6,31.2659,121.3813
SHW90,43,,2.05,6,31.2634,121.3893
SHW90,44,,2.48,6,31.2619,121.367
SHW90,45,红星世贸大厦B座,0.89,6,31.2374,121.3857
SHW90,46,,2.11,6,31.2383,121.364
SHW90,47,明丰世纪苑,1.92,6,31.2618,121.3907
SHW90,48,,1.68,6,31.2543,121.3703
SHW90,49,,0.53,6,31.2498,121.3824
SHW90,50,,1.95,5,31.2327,121.3704
SZW20,1,深圳北理莫斯科大学B栋,5.57,57,22.6822,114.2076
SZW20,2,六月初公寓(大运体育馆店),3.78,26,22.7001,114.2066
SZW20,3,梦公园国际度假Apartment(龙岗中心城愉园地铁站店),0.12,19,22.7308,114.2248
SZW20,4,万科翰邻城1期,0.41,13,22.7313,114.2283
SZW20,5,仁恒梦创广场B塔,0.23,12,22.7296,114.2269
SZW20,6,龙岗公众高尔夫球场,5.89,11,22.6799,114.2053
SZW20,7,官井头公寓楼11幢,4.4,11,22.7279,114.1819
SZW20,8,龙岗天安数码城2栋产业楼B座,1.28,10,22.7209,114.2167
SZW20,9,新亚洲花园3区,2.24,10,22.7137,114.238
SZW20,10,家和盛世一期,1.3,10,22.7219,114.2341
SZW20,11,怡龙枫景园,5.09,9,22.725,114.2741
SZW20,12,新亚洲花园新仁苑,1.83,9,22.7172,114.2362
SZW20,13,万科金域学府,1.0,9,22.7321,114.2341
SZW20,14,龙光·君悦龙庭二.三期,0.48,8,22.7261,114.2221
SZW20,15,仁恒梦公园酒店公寓(盐龙大道分店),0.2,8,22.7315,114.2247
SZW20,16,嘉欣园,2.34,8,22.7101,114.2165
SZW20,17,星光里,4.01,8,22.6968,114.2087
SZW20,18,朗晟阁公寓,1.85,8,22.7151,114.2162
SZW20,19,仁恒·梦公园二期,0.11,7,22.7291,114.2239
SZW20,20,龙岗公众高尔夫球场,5.86,7,22.6808,114.2034
SZW20,21,大运自然公园,4.99,7,22.6893,114.2037
SZW20,22,中粮祥云广场2A座,3.82,7,22.6961,114.2322
SZW20,23,万科时代广场9拾9街,2.99,7,22.7198,114.2518
SZW20,24,新秀新村东区,1.07,7,22.7215,114.2193
SZW20,25,华讯商厦,3.07,7,22.7026,114.2191
SZW20,26,香港中文大学(深圳)上园教职员宿舍,4.77,7,22.6917,114.2031
SZW20,27,鸿荣源·公园大地3期,2.07,7,22.7131,114.2337
SZW20,28,Bee Pastry(珠江广场店),2.74,7,22.7232,114.2505
SZW20,29,广播电视集团龙岗制作中心广场,3.32,7,22.702,114.2126
SZW20,30,,3.11,7,22.7237,114.2543
SZW20,31,大运湾东中心大堂,1.47,6,22.7184,114.2173
SZW20,32,京基智慧科园,1.68,6,22.7166,114.2166
SZW20,33,家和盛世一期,1.22,6,22.7225,114.2337
SZW20,34,,5.14,6,22.7007,114.1857
SZW20,35,紫薇花园南区,2.29,6,22.7169,114.2422
SZW20,36,,4.04,6,22.6974,114.2067
SZW20,37,希朗顿行政公寓(深圳龙岗大运中心体育馆店),3.36,6,22.7022,114.2112
SZW20,38,星光里,4.06,6,22.6966,114.2081
SZW20,39,信义御城一期,8.88,5,22.6506,114.2128
SZW20,40,恒明湾创汇中心,0.22,5,22.7309,114.2264
SZW20,41,万象天成,3.11,5,22.7041,114.2126
SZW20,42,龙光·君悦龙庭三期,0.38,5,22.7272,114.2222
SZW20,43,,0.9,5,22.7227,114.2204
SZW20,44,朗晟阁公寓,1.81,5,22.7154,114.2163
SZW20,45,星河盛境2期,7.8,5,22.6599,114.2176
SZW20,46,卓弘星辰,7.7,5,22.6606,114.2197
SZW20,47,,1.04,5,22.7232,114.2174
SZW20,48,创意基地,5.14,5,22.7068,114.1812
SZW20,49,,4.39,5,22.728,114.1819
SZW20,50,,2.99,5,22.7194,114.2516
SHW7,1,上海星公寓,0.75,45,31.2333,121.5568
SHW7,2,第九城市2期,0.33,31,31.2282,121.5629
SHW7,3,金鹰大厦B座,1.13,28,31.2206,121.5505
SHW7,4,御翠园,0.89,24,31.2203,121.5649
SHW7,5,上海星公寓,0.81,24,31.2338,121.5567
SHW7,6,金鹰大厦A座,1.2,24,31.22,121.5501
SHW7,7,锦绣小区(西北门),0.79,23,31.2266,121.568
SHW7,8,世茂湖滨花园4期,1.83,23,31.2322,121.5779
SHW7,9,陆家嘴金融街区,0.87,22,31.2346,121.5576
SHW7,10,中港汇·浦东,1.72,22,31.2423,121.5572
SHW7,11,紫竹国际大厦,1.72,21,31.2116,121.5614
SHW7,12,第九城市一期,0.43,21,31.2257,121.5639
SHW7,13,水清木华公寓,0.29,21,31.2246,121.5609
SHW7,14,金芭蕾舞蹈(联洋广场店),0.09,18,31.2272,121.5588
SHW7,15,上海·1188金融中心,1.11,18,31.2265,121.548
SHW7,16,邻里之家,0.55,17,31.2303,121.564
SHW7,17,联洋花园2期,0.58,17,31.2271,121.5536
SHW7,18,,0.29,15,31.2264,121.5627
SHW7,19,仁恒河滨城,0.65,15,31.2301,121.5655
SHW7,20,上海浦发盛捷壹滨江服务公寓,2.65,15,31.249,121.549
SHW7,21,贝壳新青年公寓(芳甸路店),0.9,15,31.2314,121.5676
SHW7,22,浦东虹桥公寓(正门),0.3,15,31.2274,121.5628
SHW7,23,,0.69,14,31.227,121.5669
SHW7,24,仁恒河滨城1期,0.69,14,31.2257,121.5526
SHW7,25,云间绿大地别墅,1.97,14,31.228,121.5804
SHW7,26,,0.65,14,31.2291,121.566
SHW7,27,吉云公寓,0.88,13,31.2283,121.5688
SHW7,28,,0.78,13,31.2278,121.5678
SHW7,29,联洋星座A栋,0.86,13,31.2298,121.5681
SHW7,30,,0.86,13,31.2325,121.566
SHW7,31,LCM置汇旭辉广场B座,1.81,13,31.243,121.5564
SHW7,32,,0.72,13,31.2332,121.5577
SHW7,33,浦东世纪花园,1.65,12,31.2122,121.558
SHW7,34,,0.67,12,31.2317,121.564
SHW7,35,天元公寓(羽山路),2.22,12,31.2451,121.5695
SHW7,36,花木绿城·兰庭,2.9,12,31.2037,121.5459
SHW7,37,,0.32,11,31.2292,121.5618
SHW7,38,,0.69,11,31.2304,121.5658
SHW7,39,,0.75,11,31.2273,121.5676
SHW7,40,陆家嘴金融街区,0.74,11,31.2334,121.5575
SHW7,41,证大立方大厦,0.78,11,31.2238,121.5524
SHW7,42,御翠园,1.14,11,31.2177,121.5647
SHW7,43,,0.55,11,31.2237,121.564
SHW7,44,,0.42,11,31.2293,121.5562
SHW7,45,,0.47,11,31.2237,121.5566
SHW7,46,,0.86,11,31.2328,121.5538
SHW7,47,,0.53,11,31.2249,121.5547
SHW7,48,仁恒河滨城3期,0.67,11,31.2301,121.5657
SHW7,49,羽北小区巨野路482弄,1.29,10,31.2342,121.5491
SHW7,50,,1.23,10,31.2211,121.5707
SHBS38,1,上海科技绿洲6期,1.22,51,31.1624,121.3868
SHBS38,2,漕河泾中心C栋,0.2,40,31.1631,121.4011
SHBS38,3,华鑫慧享城B区8栋,1.26,36,31.1706,121.4079
SHBS38,4,新漕河泾国际商务中心B座,0.47,33,31.1636,121.4041
SHBS38,5,上海科技绿洲5期,0.95,31,31.1621,121.3896
SHBS38,6,漕河泾开发区科汇大厦,1.86,30,31.1784,121.4016
SHBS38,7,晨光科技大厦,0.36,28,31.1646,121.3976
SHBS38,8,创新大楼(宜山路),1.0,27,31.1707,121.401
SHBS38,9,民润大厦1号楼,1.05,22,31.1708,121.3963
SHBS38,10,上海科技绿洲6期,1.2,22,31.1615,121.387
SHBS38,11,漕河泾中心A栋,0.06,21,31.1619,121.399
SHBS38,12,新研大厦,1.32,21,31.1729,121.4046
SHBS38,13,华一实业大厦,0.59,20,31.1606,121.3936
SHBS38,14,灵魂烫捞(利丰广场店),1.43,20,31.1682,121.3866
SHBS38,15,宏业大厦(虹梅路),0.75,20,31.1682,121.397
SHBS38,16,凯科国际大厦,0.76,20,31.1685,121.3978
SHBS38,17,华虹国际大厦,1.28,19,31.1668,121.3875
SHBS38,18,,0.26,19,31.1639,121.4007
SHBS38,19,宝石大楼20,0.64,19,31.1647,121.3938
SHBS38,20,漕河泾现代服务园大厦A5号楼,0.17,18,31.163,121.3985
SHBS38,21,,0.17,18,31.1633,121.3991
SHBS38,22,漕河泾科技绿洲南区,0.73,17,31.1641,121.3924
SHBS38,23,漕河泾科技绿洲南区,0.75,16,31.164,121.3921
SHBS38,24,凤凰园18号楼,0.26,16,31.1609,121.3971
SHBS38,25,漕河泾中心,0.07,16,31.1624,121.3996
SHBS38,26,新研大厦,1.31,16,31.1728,121.4046
SHBS38,27,新意城A座,1.16,15,31.1705,121.3928
SHBS38,28,上海漕河泾现代服务业集聚区2期,0.39,15,31.1653,121.3994
SHBS38,29,鑫耀中心办公楼S1栋,1.5,14,31.1668,121.4142
SHBS38,30,利丰广场8号楼,1.53,14,31.1685,121.3856
SHBS38,31,,1.61,14,31.1718,121.4119
SHBS38,32,泓茂中心,1.31,14,31.1686,121.3883
SHBS38,33,星联科研大厦3号楼,0.24,14,31.1637,121.4007
SHBS38,34,万源城御璄,1.55,13,31.1495,121.3919
SHBS38,35,中行信科大楼园区44,0.87,13,31.1694,121.4016
SHBS38,36,漕河泾科技绿洲南区,0.71,13,31.1639,121.3925
SHBS38,37,华虹国际大厦,1.25,13,31.1667,121.3878
SHBS38,38,复隆研发大楼A楼,0.92,13,31.1695,121.3962
SHBS38,39,新漕河泾大厦,0.48,13,31.1637,121.4041
SHBS38,40,上海科技绿洲3期,1.24,12,31.1651,121.3871
SHBS38,41,新研大厦,1.32,12,31.1709,121.4085
SHBS38,42,,0.18,12,31.1614,121.3978
SHBS38,43,上海虹金塑料厂综合大楼,0.88,12,31.1648,121.4081
SHBS38,44,利丰广场t1主楼,1.45,12,31.1689,121.3868
SHBS38,45,漕河泾印象城,0.04,12,31.162,121.4
SHBS38,46,新研大厦A座,1.33,11,31.1731,121.4042
